"ID","DONR","PDONR","DAMT"
1232,"0",0.0422654871509659,22.0308416525225
1233,"1",0.0522986806878452,19.098000232481
1236,"0",0.0243515371755152,27.9926164010565
1247,"0",0.0454056234292372,21.202078076087
1250,"1",0.0860360197700189,2.61926750542627
1254,"0",0.036667975178778,16.9582172210869
1256,"0",0.0427481368740954,15.9444401419622
1259,"1",0.0712251295897599,13.2728314256425
1260,"0",0.0226009269025655,27.0206235006534
1261,"0",0.0282344046025868,40.8463126079829
1263,"1",0.0794687336216735,7.57881218299916
1266,"1",0.0540860438642467,32.5584385490955
1272,"1",0.0849540462995852,8.41562372924693
1280,"0",0.0449902897954166,13.3790790615217
1282,"0",0.028024252313702,17.5132659429341
1285,"1",0.0586193872491983,16.4735865158595
1288,"1",0.0630396671975276,15.7620443210913
1290,"0",0.0429212672628768,16.6313985733808
1291,"0",0.0243253885048827,26.0308693235094
1292,"1",0.0659951035642117,8.97169193820073
1294,"0",0.0315797102670461,20.0669245881228
1299,"0",0.0489140027298036,11.7973075990014
1311,"1",0.0573958409927615,12.2027205772089
1319,"1",0.0658708428930203,10.8958313111295
1329,"1",0.0884829482544792,20.7286329209357
1330,"0",0.035116523039203,15.4653879317076
1342,"0",0.0413484625155681,17.0475744073422
1345,"1",0.0570141387656615,29.9557941629502
1346,"1",0.0889374827254827,8.66177339820074
1349,"0",0.0480844155058568,17.7490008824157
1350,"1",0.0604854893374231,43.9150965697751
1351,"0",0.0506871826704935,10.3182432390978
1353,"1",0.0692977818863109,10.215851734569
1362,"0",0.0450486651756377,17.0865780769333
1364,"0",0.0368228099329814,22.8573459294218
1366,"0",0.035548201020457,19.6709988036964
1370,"0",0.0343326068697053,17.1576499313683
1378,"0",0.0370245277316751,44.1598919753431
1380,"1",0.0992835918016889,6.3290889435904
1383,"1",0.0800805176370692,5.96393870557046
1384,"1",0.0589598407567592,17.8762939642805
1386,"1",0.0852467329376271,6.4461537870321
1387,"0",0.0331375148509526,19.6092681911024
1389,"1",0.0541881366945738,38.042680976312
1393,"0",0.0447462771319271,15.981905965356
1394,"0",0.0336893648504695,20.9493053856923
1397,"1",0.0884080215849898,5.97211729902212
1404,"1",0.054326984124977,9.84245532779726
1406,"1",0.0576549355602466,14.6543803736935
1410,"0",0.0443729664580773,42.1087911894746
1416,"1",0.0691027565043306,11.9213024609149
1417,"0",0.0288711554213174,20.3903692701095
1418,"1",0.0888208690842647,19.8170769288164
1419,"0",0.0447976886720858,15.247529831427
1422,"1",0.0586839406743844,14.6226658931467
1423,"0",0.0354570799711249,41.2728118573445
1432,"0",0.0437166431183867,19.8057160071252
1433,"0",0.0476587055886218,72.5696508782244
1435,"0",0.0328069116372449,10.886675073108
1441,"0",0.0452339746906159,22.5775849845475
1443,"1",0.0625308639624533,10.6144950476285
1447,"0",0.029486289024544,32.1180453635651
1451,"1",0.0890004411036267,7.84523661707532
1452,"0",0.0466605397669942,12.509531527657
1457,"0",0.03802657633198,19.3274593518139
1459,"1",0.0655754308832817,11.9043663439221
1464,"1",0.066875696082862,13.1688772583661
1466,"0",0.0419699115236833,22.2109879002014
1470,"0",0.0284981251218543,27.7076603282593
1472,"1",0.0614357216143649,15.4073660040156
1474,"1",0.0527539497879809,11.5073940169786
1481,"0",0.0269742606624844,20.3255409651974
1485,"1",0.0703079052807122,11.7936792755302
1486,"0",0.0362295806721337,20.6857521046377
1493,"1",0.0751886325543338,6.16366009050672
1494,"0",0.0463101376083113,16.8764224755925
1499,"1",0.0785293317432205,8.28148125359636
1500,"0",0.0326702094937758,26.7362256179703
1502,"1",0.0689100091090728,11.4419915281005
1509,"0",0.0260968132978816,43.1307896099873
1513,"0",0.0275524634247165,16.3922116497626
1517,"0",0.0362497429500895,17.1509334839979
1519,"0",0.0409252900564495,26.1545686626292
1522,"0",0.0424999328432331,20.2544963393202
1524,"0",0.0393333926809579,19.8856294173541
1525,"0",0.0447389924616316,15.2855639429692
1532,"0",0.0436969999622256,13.2137737259779
1534,"0",0.0434513843940647,16.835656810561
1543,"1",0.0672439178741292,5.41709369797335
1545,"0",0.0475584109619681,17.149387389824
1546,"1",0.06153624598619,11.4016316372767
1548,"0",0.0416176556490738,15.7078621493498
1556,"1",0.0643454438995712,5.52590618344655
1575,"1",0.0513588672882331,19.4048171552071
1576,"0",0.0425788762277236,21.5240395810258
1580,"1",0.0514048310441291,23.3489804106861
1584,"0",0.0378341529467701,16.8748975972424
1586,"1",0.0530746972327312,23.687946499092
1588,"1",0.0604429395198637,8.33650931639652
1592,"1",0.0649349289110402,11.0293455238264
1593,"0",0.0379150116021466,19.8033787327363
1594,"0",0.0339700689538782,17.0627906341716
1597,"1",0.0582960642024209,21.4830179689415
1598,"0",0.0444715716355576,15.6612499537393
1599,"1",0.107663650134959,14.6598119261171
1600,"0",0.0454479816379441,18.1858849216548
1607,"1",0.0651500885538475,11.6729495460829
1608,"0",0.0319135698841262,19.420628014558
1609,"0",0.0194957040480721,37.3413716225534
1610,"0",0.045966216334724,18.152140788504
1613,"0",0.0429948480222673,30.4364570054555
1621,"0",0.0402042487340559,18.9966250703143
1625,"0",0.0480302349236521,10.6557238749741
1629,"0",0.0436170931536264,14.6524084702808
1632,"0",0.0454198702031135,17.7915937233621
1633,"1",0.08631536235877,12.1548517421714
1635,"1",0.0510475053639119,11.4544130115878
1636,"0",0.0331234467874386,17.3102313714628
1641,"1",0.0713153894848969,9.03410851664486
1652,"0",0.0287468594892789,26.191681709528
1654,"1",0.0509556847326519,9.76783860570531
1665,"0",0.0383263459245859,17.3375757376884
1666,"0",0.044624531798235,13.2594954601279
1671,"0",0.0258469798797182,27.2778195991261
1672,"0",0.0328719568026085,28.2152893697454
1674,"1",0.0816054145341417,7.6080536046848
1680,"0",0.0346481358338864,20.1262366887727
1682,"0",0.0300306280572553,20.0162186487535
1688,"1",0.0559591828983285,19.9737836963198
1690,"1",0.0516423167777253,16.5580161495557
1692,"0",0.0316359802675,20.2299233696562
1697,"1",0.0696761155898978,11.4880819910873
1700,"0",0.0309553334190076,39.0418901453565
1703,"1",0.0577561145285195,10.4229613782638
1709,"0",0.0398916025774351,28.0779779674751
1712,"0",0.0299620407054366,33.5223375344791
1713,"0",0.0504298046557076,19.2571796893876
1714,"1",0.0589606457804075,15.4044954469736
1715,"1",0.0691493845195428,9.65283465730294
1725,"1",0.0677908913776175,9.94065150160816
1728,"1",0.055011618296348,12.6836183311955
1730,"1",0.0526366583134685,14.2883904858753
1734,"0",0.029686018051455,32.6849042701721
1737,"1",0.0600952760317852,10.7386324435462
1739,"0",0.0411077453352682,15.703493297409
1744,"1",0.0732840593669748,15.5338049026055
1750,"1",0.0626444852617184,16.9354191857568
1758,"1",0.0654116247020721,10.3215966154066
1760,"1",0.084233362549743,21.4336269974387
1768,"0",0.0404671170529194,18.9056429535284
1769,"0",0.0190314244969987,30.8126213453931
1773,"1",0.0765223963319014,4.98214951148002
1775,"0",0.0336208221789229,17.1597162119543
1780,"0",0.0239263377841466,27.2825791035509
1781,"0",0.0387415689440811,15.5688166372371
1783,"1",0.0894927853108312,7.6703198418681
1786,"0",0.044761818762159,15.6082293334606
1788,"1",0.0705200832854806,12.7658842534436
1795,"0",0.0273147765649458,28.3748077557581
1796,"0",0.0379155316503365,19.7133475458036
1797,"0",0.0338680121542573,18.2109325603106
1798,"0",0.0442466587944478,17.4626282798119
1801,"1",0.056967676775472,9.13299463137541
1806,"0",0.0493746322679657,15.4263466216335
1813,"1",0.0511527747737397,15.8811254749063
1818,"0",0.0469488822447949,18.0222278589604
1823,"1",0.110453566245388,4.11925861183824
1828,"0",0.0459749642603296,16.7130799907799
1837,"0",0.0458333214823322,16.955818738969
1839,"0",0.04089890339423,17.3565102336513
1842,"1",0.0648077442993412,19.4421915418772
1843,"1",0.0579095157685007,10.5781078944799
1844,"0",0.0448092553321686,16.7481022536623
1852,"0",0.0468179458966311,16.5785364861094
1855,"1",0.0619924178805482,9.60845307008402
1860,"0",0.0415174826318101,14.6230027904134
1862,"0",0.0344671033936494,19.6829872152402
1867,"0",0.0219694947497205,28.5898802804261
1870,"0",0.0308956496344947,26.1903053798811
1871,"1",0.0703645214861433,11.544714401738
1877,"0",0.0295873470207682,26.2307302614292
1878,"1",0.0781762684450937,5.08698074482486
1882,"1",0.0919654291657087,4.1651617334339
1883,"0",0.0353560914887115,19.6470485389123
1884,"1",0.0749925238786319,9.4962176679689
1885,"1",0.0758219913780344,6.6288803460389
1891,"0",0.0332907525931481,17.241206708136
1893,"1",0.0906308134030898,5.3011288394724
1898,"0",0.0256617569102479,27.4146909428368
1899,"0",0.0220135923341782,27.4781454912958
1906,"1",0.0953409316474445,5.14748523204616
1907,"1",0.0579938270795732,25.5643750818958
1911,"1",0.0704705157298456,11.9537305162668
1912,"1",0.0661418126240831,9.54697714568195
1921,"1",0.0556120224200983,18.5219802064963
1930,"0",0.0273199620865343,26.8425067815774
1932,"0",0.0332201147653519,20.3727014712154
1933,"0",0.0476775437252124,18.183033157482
1937,"1",0.0639881499005257,11.5599995328138
1941,"0",0.0292868632314101,30.9948819808855
1948,"0",0.0366842801002482,17.6366216458364
1949,"1",0.0542793127002089,11.5173669580344
1961,"0",0.0296676648113355,16.8380172244075
1962,"1",0.0565510220493581,17.2624239566194
1965,"0",0.0294530377654497,18.7542616583143
1967,"1",0.0594474157946765,11.4893029745497
1968,"1",0.0559496032764868,15.7146416295488
1970,"0",0.0415346125585766,20.9445011036965
1974,"0",0.0275892841355174,27.183132537082
1976,"0",0.0261431227712825,18.3501989517989
1983,"1",0.0508333230371073,17.9181217437911
1986,"1",0.0600141911781659,15.355424465113
1994,"1",0.0834186798749101,8.08319951039215
1998,"0",0.0409247531880145,16.3023750674742
2001,"1",0.0731612820009659,9.20821725627346
2002,"0",0.0312038024907612,17.1585140808363
2008,"1",0.0605300043309056,9.25516805336034
2011,"1",0.113778569327954,12.8388339662475
2020,"1",0.0906134539308527,10.3996882295805
2023,"1",0.163572606160762,171.572518491016
2029,"0",0.04657644855063,15.7700694379136
2031,"1",0.0512123236256306,19.5971836297905
2032,"0",0.0336236481885346,42.6297688168131
2037,"0",0.0270342081036053,27.1889526553836
2046,"1",0.0848809096871751,4.42640118621891
2049,"1",0.0765235404242835,6.6205059213164
2061,"0",0.0375784001921192,19.2050313345632
2065,"0",0.0285356591317948,37.3306051594953
2066,"0",0.0320999549401722,16.8874008671123
2067,"0",0.0358843479100492,15.9981329603326
2069,"0",0.0395270985116304,19.683833589313
2070,"1",0.0659831200452603,10.4442216374672
2071,"1",0.0716573213463282,4.8864666230154
2074,"1",0.0785183737476625,8.02188452293122
2075,"0",0.0423239296218617,18.542691278727
2081,"0",0.0383029777415422,16.4610526283944
2083,"1",0.0563123432773808,10.0988549572426
2084,"0",0.0388810684597909,10.0186239708557
2086,"1",0.104665818142912,3.20090496979862
2093,"0",0.037171254358642,16.8097918837518
2094,"1",0.0592260529503715,19.6163802171061
2096,"1",0.0708978031166057,19.524123079839
2098,"0",0.0226451718913111,30.5923483506002
2099,"0",0.046409729410449,10.1795583070684
2100,"1",0.0792353476628706,6.59645786843746
2102,"0",0.0421590478464389,18.3972090150043
2104,"1",0.0782705656017803,4.86243412320391
2107,"0",0.0354770311285385,21.5156331436582
2117,"0",0.0327149517414708,20.6276954509517
2121,"0",0.0306026997140244,25.8192925809502
2123,"1",0.108958540296112,7.66854950262222
2125,"0",0.0375868311339616,19.4826381494818
2128,"1",0.097605965760633,16.0673169082319
2144,"1",0.0658420813613516,10.5544295559615
2152,"0",0.0453416509609641,16.7324910868018
2155,"0",0.0453346100828971,41.6153782360207
2158,"0",0.0439233173833194,15.7966095401148
2159,"0",0.0310721724047764,30.7011614497474
2162,"1",0.0585820482592939,13.4397032288189
